RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1.009135948,67,0,0.979564638,2250.0,6,0,0,0,0.0
0.189468984,50,0,0.290118314,6000.0,12,0,1,0,0.0
0.943891214,57,3,0.837265094,2500.0,20,0,0,0,0.0
0.188323208,67,1,0.115291588,3720.0,10,0,0,0,0.0
0.091130531,33,0,0.512090038,11372.0,12,0,6,0,0.0
1.49500998,41,1,472.0,,2,2,0,1,1.0
0.9999999,38,2,0.506845101,6500.0,8,0,2,0,2.0
0.9999999,51,98,0.0,800.0,0,98,0,98,0.0
0.164985001,53,0,1591.0,,5,0,2,0,0.0
0.662359637,41,0,1290.0,,5,0,0,0,0.0
0.9999999,62,1,2150.0,0.0,4,0,2,0,0.0
0.9999999,31,0,0.0,,0,0,0,0,0.0
0.9999999,33,2,0.455107234,2750.0,5,2,0,0,2.0
0.825182383,37,0,0.140209659,5341.0,6,0,0,0,1.0
0.263399306,73,0,0.497583034,6412.0,16,1,2,0,0.0
0.410012995,54,1,0.255780046,4800.0,10,1,0,0,2.0
0.021998977,45,0,0.16162707,8333.0,5,2,1,0,2.0
1.714285714,66,0,0.246854182,2701.0,1,0,0,0,0.0
0.05720006,53,0,0.857285679,4000.0,13,0,1,0,0.0
0.936680738,41,0,496.0,,4,0,0,2,3.0
0.9999999,50,1,0.372446762,2300.0,2,4,1,0,0.0
0.14183701,48,0,0.17868281,5450.0,13,0,0,0,1.0
0.88270391,60,0,0.417732986,8830.0,5,0,1,0,0.0
0.963080079,59,3,0.60169915,2000.0,4,1,0,1,0.0
0.632935261,33,0,0.7421981,3684.0,8,3,1,0,1.0
1.014055934,25,0,209.0,,3,1,0,0,
0.556320216,55,1,430.0,,4,2,0,1,0.0
0.320545274,51,4,0.530182758,5416.0,18,0,2,0,2.0
0.785049709,40,2,0.19542966,4200.0,5,0,0,0,1.0
0.004277434,90,3,23.0,,24,0,0,0,0.0
0.953841026,25,0,990.0,,5,0,1,0,0.0
0.007162986,59,0,0.990577434,4138.0,30,0,2,0,1.0
0.9999999,27,1,0.498753117,1202.0,6,0,0,0,0.0
0.030282708,54,0,3775.0,,12,0,2,0,0.0
0.9999999,47,0,143.0,,0,4,0,0,0.0
1.67179093,73,1,0.406831436,3600.0,6,5,2,1,0.0
1.043912176,49,0,0.233994036,5700.0,5,3,0,2,5.0
0.333931904,40,1,0.653856186,11500.0,13,0,6,0,1.0
0.145974798,40,0,0.347227485,7916.0,12,0,1,0,1.0
0.054482992,56,0,0.322556201,7917.0,10,0,1,0,0.0
0.950166113,49,0,0.098757952,3300.0,2,0,0,1,3.0
0.04872816,66,0,0.843247026,2857.0,9,0,2,0,0.0
0.577424828,45,0,0.159143722,14200.0,48,0,0,0,0.0
0.214582945,43,3,0.752811797,4000.0,15,0,4,1,1.0
0.0,57,0,0.405964489,5800.0,5,1,1,1,0.0
0.01385982,50,0,0.332205524,12708.0,12,0,2,0,3.0
0.056746934,45,0,1.003576903,3913.0,17,0,1,0,1.0
0.0,36,0,0.747061208,2466.0,5,2,1,0,0.0
0.9999999,32,1,0.180623974,2435.0,3,0,0,0,0.0
0.74537521,40,4,0.368051422,8400.0,20,0,1,0,0.0
0.640925112,72,0,0.687670657,4760.0,8,0,1,0,0.0
0.242218997,56,1,1.401459854,684.0,6,0,1,0,0.0
1.049668874,55,1,0.315129151,4064.0,5,2,0,0,0.0
0.9999999,48,1,0.096814233,7250.0,2,3,0,0,2.0
0.9999999,36,2,0.211518684,2916.0,7,1,0,0,0.0
0.9999999,46,2,0.119628135,5700.0,2,1,0,0,0.0
0.9999999,30,0,0.37151187,2400.0,3,0,0,0,3.0
0.770871521,31,2,0.151744057,4500.0,5,0,0,0,1.0
0.358640287,44,1,0.077694729,5083.0,20,0,0,0,4.0
0.9999999,32,0,0.017050837,3166.0,1,0,0,0,0.0
0.99905771,50,4,0.590068322,6000.0,9,0,2,0,0.0
0.072029642,57,2,0.502699683,5370.0,14,0,2,0,3.0
0.252745291,63,1,2290.0,,7,0,1,0,0.0
0.685546465,47,0,0.529867533,4000.0,11,0,1,1,2.0
0.065793421,69,0,0.551149617,3000.0,12,3,1,0,0.0
0.9999999,37,98,0.0,6000.0,0,98,0,98,1.0
0.725338388,72,0,0.563393973,7200.0,12,0,2,0,0.0
0.574745827,55,5,0.416329602,10630.0,10,0,2,0,5.0
1.023995201,29,0,0.225861095,1770.0,2,0,0,0,1.0
1.008832843,38,3,0.316694664,12500.0,5,0,1,0,3.0
0.9999999,47,0,0.022325709,7300.0,2,1,0,0,1.0
1.177911044,25,0,0.16713527,3200.0,5,0,0,0,2.0
0.0,52,1,0.344895189,6630.0,9,0,2,0,0.0
0.01754386,64,2,3155.0,,11,0,3,1,0.0
0.865094997,55,0,0.586872133,8500.0,20,0,2,0,0.0
1.221889055,44,0,0.691012418,4750.0,7,1,3,1,0.0
0.956810631,29,2,0.241394431,4560.0,5,3,0,0,0.0
0.9999999,52,0,4.0,,1,2,0,0,0.0
0.507051776,49,1,0.429415508,11000.0,11,0,2,0,1.0
0.930560667,35,2,0.212223587,6511.0,15,0,0,0,2.0
0.9999999,39,1,0.353851964,5295.0,5,3,2,1,3.0
1.028714267,24,1,249.0,,4,0,0,0,0.0
0.653608181,51,0,1490.0,,6,0,0,0,0.0
0.022313078,56,1,0.256732245,7166.0,18,0,2,0,1.0
0.448651924,27,1,0.075538769,4500.0,6,0,0,0,0.0
0.301727992,61,2,0.550543024,3590.0,8,0,2,0,2.0
0.808173929,37,0,0.814481148,2996.0,8,0,1,0,1.0
0.638961776,30,0,0.564647096,1600.0,10,0,0,0,0.0
1.043647891,31,0,0.382245989,4674.0,5,0,1,1,0.0
0.999802684,40,0,0.475578406,1166.0,4,0,0,0,3.0
0.907156121,26,0,0.254204709,2080.0,5,0,0,0,1.0
1.024820542,36,0,0.549725275,3639.0,9,1,0,0,1.0
1.038919661,72,4,0.342624207,14350.0,8,0,2,0,0.0
0.89536685,54,2,1.220487196,1600.0,6,0,1,0,1.0
1.404793609,41,0,0.438106439,3400.0,3,0,1,0,0.0
0.521478521,24,0,0.008375209,1790.0,3,0,0,0,0.0
1.419084462,38,1,0.266027759,3025.0,7,0,0,2,2.0
0.9999999,62,98,0.0,,0,98,0,98,0.0
0.9999999,63,0,0.294705786,6100.0,1,2,1,0,0.0
0.776667241,60,2,401.0,,16,1,0,0,
0.718735472,49,0,0.264513649,2600.0,5,1,0,0,0.0
0.9999999,36,0,0.0,,0,0,0,0,0.0
0.006662225,38,2,0.319971195,4165.0,12,0,1,0,1.0
0.119962668,62,0,1.006767149,3250.0,6,0,3,0,0.0
0.439171217,48,0,0.804134106,3966.0,8,0,1,0,1.0
0.9999999,32,0,0.262607905,2200.0,3,3,0,1,1.0
1.041972019,50,2,1896.0,,6,0,0,0,0.0
0.9999999,43,1,0.240474703,1600.0,3,4,0,0,0.0
0.650321464,40,0,0.373477255,6484.0,9,0,0,0,0.0
0.9999999,49,0,0.99448466,2900.0,6,0,2,0,0.0
0.618381618,52,1,0.22351821,4200.0,7,1,0,0,0.0
0.316001677,52,0,1.147690306,4610.0,7,0,2,0,0.0
0.717487044,42,1,0.450539247,14000.0,8,0,2,0,3.0
0.020652898,25,0,502.0,,7,0,0,0,
0.72927242,51,3,0.235343737,4741.0,6,1,1,1,0.0
0.71314741,34,1,0.026140441,1950.0,2,0,0,0,1.0
0.9999999,52,0,0.178956835,3335.0,1,1,0,0,2.0
0.999000125,69,1,0.492335037,4500.0,10,3,1,0,0.0
0.587357419,28,9,1.061077179,1800.0,19,0,1,0,0.0
0.670036663,42,3,0.52087666,6250.0,8,2,1,2,1.0
0.484728054,50,1,0.370602776,5258.0,12,0,1,0,2.0
0.738165506,55,6,1647.0,,11,0,1,1,0.0
1.419301165,28,0,0.159868026,3333.0,3,1,0,3,1.0
0.284935753,58,2,0.035376434,53594.0,8,0,1,0,2.0
0.337717552,54,0,1957.0,,15,0,1,1,0.0
1.086378738,51,0,0.032098765,3644.0,1,0,0,0,0.0
0.9999999,37,0,0.003528374,3400.0,0,6,0,0,1.0
0.776770884,55,0,0.107702098,44000.0,12,0,0,0,3.0
2.275716917,29,1,0.064483879,4000.0,5,0,0,0,0.0
0.323335461,51,2,0.415152554,2916.0,6,1,1,0,1.0
0.9999999,25,1,0.065524625,2334.0,0,0,0,0,0.0
1.020238402,39,0,4208.0,,8,0,2,3,0.0
0.9999999,34,0,0.131401449,4002.0,2,1,0,0,4.0
1.072618254,40,1,0.259891712,2400.0,8,1,1,4,2.0
0.421440212,52,0,0.349280825,13000.0,18,0,2,0,1.0
0.504091946,41,1,0.640109058,3300.0,10,0,1,0,2.0
0.302100888,46,0,0.042679633,1850.0,6,0,0,0,0.0
0.9999999,29,0,11.0,0.0,3,0,0,0,3.0
0.520710329,56,0,0.857976315,11483.0,26,0,2,0,2.0
0.790818215,53,3,0.554016164,6062.0,8,1,1,3,1.0
1.006788817,40,1,0.463539248,6458.0,7,0,1,1,1.0
0.9999999,55,0,0.132851696,4982.0,1,1,0,0,0.0
0.9999999,51,1,1375.0,,4,0,1,1,0.0
0.083137136,45,1,109.0,,7,0,0,0,0.0
0.9999999,43,0,0.50704698,2979.0,3,0,1,0,0.0
0.873125721,34,0,177.0,,6,0,0,0,0.0
0.400962572,43,0,0.252668176,12367.0,8,0,1,0,0.0
0.627329902,61,4,1.962979222,6833.0,20,1,7,0,0.0
0.752066116,32,0,0.062734316,4000.0,3,0,0,0,1.0
0.9999999,43,1,0.489461358,1280.0,3,3,0,0,1.0
0.0,47,3,0.470153311,9196.0,10,1,2,1,3.0
0.9999999,37,1,0.184945276,4476.0,2,1,0,1,3.0
0.542936427,61,0,0.728007659,9400.0,10,0,4,0,0.0
0.976900534,32,0,0.214566226,2800.0,5,0,0,0,0.0
0.264311307,57,1,0.208756249,6600.0,10,0,0,0,0.0
0.9999999,46,0,170.39801,401.0,3,2,0,0,2.0
0.704118353,65,0,0.285747501,4300.0,4,0,0,0,0.0
1.050599201,31,3,0.623828369,4800.0,11,1,2,0,0.0
0.9999999,27,0,0.028906759,4600.0,1,2,0,0,0.0
1.036422067,34,1,0.598782873,4600.0,6,3,1,2,0.0
0.0,59,0,1293.0,,2,0,1,0,
0.184675129,53,0,1.068873584,4500.0,14,0,2,0,2.0
0.170592257,52,1,2271.0,,13,1,1,0,0.0
0.9999999,57,3,0.626533394,2200.0,4,0,2,0,0.0
0.930043723,28,2,0.118529097,2800.0,4,0,0,2,0.0
0.830242511,48,1,1360.0,,4,1,2,2,0.0
0.926586449,48,0,0.561205273,7433.0,15,0,2,0,0.0
0.214788923,46,0,0.275033577,6700.0,14,0,2,0,2.0
0.755310524,49,0,0.313223233,8900.0,11,1,1,0,0.0
0.307416803,50,0,0.272986865,1750.0,10,0,0,0,1.0
0.355400287,52,0,0.339041875,17575.0,19,0,3,0,3.0
0.0160809,59,0,0.103226728,7003.0,21,0,0,3,0.0
1.731397459,35,0,59.0,,2,0,0,3,3.0
0.681757656,40,0,151.0,,3,3,0,0,0.0
0.9999999,27,1,470.0,,2,0,0,2,0.0
0.302078573,37,0,0.314779271,3125.0,12,0,0,0,0.0
0.0,47,0,0.131658114,5650.0,4,0,1,0,2.0
0.956087824,38,2,0.324957167,1750.0,7,1,0,0,1.0
0.9999999,47,0,0.313665546,3270.0,4,2,1,1,2.0
0.754439125,40,2,0.191532573,6400.0,10,4,0,1,1.0
0.667844405,54,0,0.440196908,13000.0,8,0,2,0,0.0
0.720607559,46,0,1.267664739,8816.0,21,0,9,0,2.0
0.98462721,66,3,2.302609661,1800.0,6,0,2,1,0.0
0.995053527,55,0,0.579389373,12740.0,13,0,1,0,2.0
0.447370175,46,0,3284.0,,8,0,2,0,
0.9999999,26,0,0.168559746,2200.0,3,1,0,0,0.0
0.013555221,36,1,0.406990361,11100.0,14,0,2,0,0.0
0.460085808,38,0,8041.0,,10,0,4,0,0.0
0.0,51,0,6.0,,3,0,0,0,0.0
0.9999999,54,1,0.317185698,2600.0,6,1,1,0,0.0
0.095872977,33,0,0.323261497,4500.0,7,3,1,0,0.0
0.772933697,34,0,0.216909046,4056.0,4,2,0,3,3.0
0.649799773,46,0,0.336819172,4589.0,9,0,0,0,1.0
0.524318769,45,0,0.610856364,8068.0,12,0,3,0,2.0
0.290059264,47,3,0.627312479,2972.0,8,3,1,1,3.0
0.9999999,27,1,0.38969118,4500.0,6,1,1,1,1.0
0.930645383,48,1,1291.0,,12,0,0,0,0.0
0.9999999,40,1,0.02349979,2382.0,0,1,0,0,2.0
0.60401523,53,0,0.223378475,7014.0,15,1,1,0,0.0
0.188407008,53,0,0.160139977,6000.0,8,1,1,0,0.0
0.923931149,24,0,0.54045954,1000.0,5,1,0,0,0.0
0.0,42,1,0.378225299,3177.0,7,1,2,1,2.0
1.256147541,56,3,0.193893948,5600.0,7,2,0,1,0.0
1.012329499,68,2,0.403740729,3100.0,2,2,0,0,1.0
0.736716797,49,4,0.181509342,8241.0,5,0,0,1,1.0
0.9999999,21,98,0.0,1400.0,0,98,0,98,0.0
0.0,30,0,0.607420076,7600.0,10,0,1,0,0.0
0.679753515,70,0,0.254904104,18300.0,9,1,1,1,1.0
0.0,57,0,0.344001842,4342.0,3,1,1,0,1.0
0.974289387,56,0,3.563696919,1200.0,12,0,2,0,0.0
0.421942327,44,1,0.369968717,4794.0,7,1,1,1,1.0
0.814093439,50,2,1854.0,,16,0,1,0,4.0
0.9999999,58,0,0.0,44514.0,0,0,0,0,0.0
1.050951924,61,3,0.801221544,1800.0,7,3,2,0,0.0
0.069174204,49,1,0.521504651,7416.0,18,0,3,1,0.0
0.442465549,62,0,0.285027918,7700.0,11,0,1,0,1.0
1.010430248,32,1,0.313493866,2200.0,5,1,0,2,4.0
0.9999999,32,0,439.0,,1,0,0,0,3.0
2.435129741,52,1,0.235224586,3383.0,2,0,0,1,0.0
0.9999999,26,0,577.0,,2,1,0,1,
0.191371804,45,0,1.479320679,5004.0,18,0,2,0,1.0
0.98960208,48,0,0.510638298,1973.0,1,1,0,1,0.0
0.9999999,67,1,0.936933136,4740.0,3,1,0,0,1.0
0.9999999,33,0,0.0,2912.0,1,5,0,0,0.0
0.059385875,56,2,1.098887659,17170.0,17,0,9,0,2.0
0.214589891,75,0,657.0,,1,0,0,0,0.0
0.851882962,46,1,0.378373889,12040.0,13,0,2,0,1.0
0.023998546,62,0,0.429378531,2300.0,8,0,1,0,0.0
0.347285913,36,0,0.139151581,3700.0,6,0,0,0,1.0
0.484940521,35,3,663.0,,9,4,0,0,0.0
0.958915013,28,1,1.046863735,1386.0,13,2,0,0,0.0
0.892215569,53,1,0.834977339,3750.0,6,0,1,0,1.0
0.843332865,32,5,1618.0,,23,0,0,0,
0.120559988,47,0,0.318343554,13208.0,14,0,2,0,0.0
0.390365826,57,1,2415.0,,6,0,1,1,0.0
1.037452537,59,0,0.132474701,6521.0,12,0,0,0,0.0
1.136212625,37,0,0.062298108,2166.0,3,1,0,0,1.0
0.876308278,45,0,477.0,,4,1,0,1,0.0
0.9999999,47,0,0.005330964,2250.0,1,2,0,0,0.0
0.0,52,1,0.45764639,5276.0,8,0,2,0,2.0
0.788873039,40,0,0.214865709,1600.0,4,0,0,0,2.0
0.965654555,46,1,0.370822708,7450.0,10,1,1,1,2.0
1.088904445,40,1,0.389317338,3500.0,5,1,0,2,4.0
0.9999999,31,0,0.0,,0,0,0,0,
0.926305408,48,3,2.375923512,2300.0,14,0,2,1,6.0
0.9999999,31,0,101.0,,2,0,0,0,0.0
0.952123742,31,1,0.192903548,2000.0,2,4,0,1,1.0
0.125958014,30,0,0.159157558,3750.0,5,0,0,0,0.0
0.423628819,42,0,0.446476469,4100.0,7,0,1,0,0.0
0.645418327,33,1,0.023574796,2332.0,2,0,0,0,0.0
0.0,49,0,0.125350886,10330.0,8,1,1,0,2.0
1.126961484,46,1,0.224846894,8000.0,3,4,1,1,2.0
0.9999999,48,1,0.227631128,2916.0,3,0,0,0,2.0
0.9999999,51,0,0.0,,1,0,0,0,5.0
0.9999999,43,3,1.024390244,5616.0,4,0,2,1,0.0
0.848641278,37,0,0.564402225,16000.0,16,0,7,0,2.0
1.241953385,39,2,742.0,,5,1,0,4,0.0
0.3504802,49,0,0.278200391,4600.0,6,0,1,0,3.0
0.827723147,59,0,0.180601611,8443.0,18,0,1,0,1.0
1.088359223,55,2,0.285573123,7083.0,5,1,1,1,0.0
0.615692303,73,1,0.82829582,3109.0,15,0,1,1,0.0
0.487358949,48,2,0.49331505,8750.0,9,1,3,0,2.0
2.38e-05,39,0,1607.0,0.0,10,0,1,0,2.0
0.149764181,28,0,0.303431505,3700.0,12,0,1,0,0.0
1.636655949,45,1,0.690761848,3333.0,3,4,1,0,1.0
0.340501366,39,0,592.0,,5,0,0,0,0.0
0.9999999,39,0,0.003194888,24100.0,2,0,0,0,1.0
0.545804169,45,1,0.426038377,4116.0,3,4,1,0,0.0
1.142952349,25,0,102.0,,1,0,0,0,0.0
0.894240485,48,2,1.886869605,2200.0,11,1,1,0,0.0
0.030300997,47,0,0.008247938,4000.0,6,0,0,0,0.0
0.029089306,55,0,0.728813559,5250.0,10,0,2,0,2.0
0.92338441,45,1,0.388447851,3652.0,3,4,1,0,3.0
0.247858661,38,2,0.460277008,9024.0,17,0,1,0,2.0
0.350230415,41,0,0.436590072,5700.0,10,0,2,0,1.0
0.872023268,40,0,0.363325441,3800.0,4,2,0,2,3.0
0.0,60,2,0.588565416,2850.0,5,0,1,1,2.0
0.667205798,51,1,0.542664819,5050.0,11,0,0,0,0.0
1.00179964,38,3,2.934065934,1000.0,7,0,2,1,1.0
1.417147934,66,2,0.110369806,5245.0,7,1,0,0,0.0
0.042990557,60,0,1707.0,,8,1,1,0,0.0
0.97872026,46,0,1.222168752,6233.0,7,1,2,1,1.0
0.865891764,50,6,0.772233878,10962.0,8,3,1,2,4.0
0.789605197,27,0,607.0,,2,0,0,0,0.0
0.001885215,59,0,0.045620248,9600.0,8,0,0,0,1.0
0.841901067,32,2,474.0,,3,3,0,2,3.0
0.026791157,60,0,272.0,,5,0,0,0,2.0
1.260923845,47,2,3512.0,,5,3,2,1,
0.9999999,48,2,0.219304773,9406.0,3,4,1,0,3.0
1.035953551,45,2,0.26094781,5000.0,6,1,1,1,0.0
0.9999999,27,1,0.166797797,2541.0,1,0,0,0,1.0
0.0,50,2,0.083986817,8798.0,4,4,0,1,0.0
0.997002997,35,0,0.122931985,4351.0,3,4,0,1,2.0
0.255367972,33,0,0.103888214,6583.0,6,0,0,0,1.0
0.920017823,45,3,0.595523724,5584.0,12,0,1,1,1.0
0.9999999,46,0,0.302480563,2700.0,5,1,0,0,1.0
0.944111776,47,1,0.160528935,7032.0,3,1,1,1,2.0
0.9999999,34,0,0.0,,0,0,0,0,1.0
0.583708146,64,1,0.113644335,2850.0,6,0,0,0,0.0
1.128589263,36,1,0.239466794,4200.0,6,2,0,0,2.0
0.07920536,47,0,0.411817853,5533.0,11,0,2,0,1.0
0.603126754,31,0,0.64073727,3200.0,11,0,1,0,1.0
0.818238928,35,1,0.177587263,4898.0,5,1,0,0,3.0
1.065311563,52,1,1106.0,,8,1,0,2,0.0
0.9999999,42,0,50.0,,1,0,0,0,0.0
0.903809781,43,1,1.282418457,3770.0,7,4,3,2,2.0
0.13138827,51,4,0.068450039,5083.0,7,0,0,0,0.0
0.687312687,26,2,0.418562874,1669.0,4,0,0,0,0.0
0.960418663,80,0,2395.0,,6,0,0,1,0.0
0.576986595,44,0,4160.0,,14,0,2,0,2.0
0.9999999,38,0,0.0,2666.0,0,0,0,0,2.0
0.0,26,2,0.261010538,3700.0,6,0,0,1,0.0
0.108318313,40,0,0.195698273,3300.0,12,0,0,0,1.0
0.9999999,44,0,2599.0,,2,2,1,0,3.0
0.0,55,0,0.156331122,10400.0,4,1,1,0,2.0
0.699283852,54,0,0.697257114,3900.0,15,0,1,0,2.0
0.733726627,56,2,1.499583403,6000.0,11,0,4,0,3.0
0.99090294,45,2,0.268474436,4830.0,5,0,0,0,3.0
0.410095228,32,0,0.616676665,5000.0,15,0,1,0,0.0
0.870784043,38,0,0.547556555,8000.0,10,0,3,0,3.0
0.520241831,35,0,0.433927679,6000.0,10,0,1,0,1.0
0.750333293,47,1,0.1308637,4966.0,7,1,0,0,1.0
0.326582927,30,0,0.34895638,8000.0,12,2,0,0,0.0
0.9999999,46,0,0.427854938,5183.0,4,1,1,0,7.0
0.161265247,39,0,0.848768904,8000.0,18,0,4,0,2.0
0.33676166,33,0,1715.0,,9,0,1,1,0.0
0.99040192,44,3,1.288350634,2600.0,8,1,1,0,0.0
0.438513563,48,0,0.38795424,5943.0,15,0,1,0,0.0
0.9999999,62,98,0.0,2400.0,0,98,0,98,0.0
0.458999783,84,0,0.569277817,4250.0,15,0,2,0,0.0
0.827089721,62,0,0.223764575,1800.0,3,0,1,2,0.0
0.980772189,43,3,0.69259767,5835.0,9,1,2,1,0.0
0.911813644,29,1,0.163579168,2860.0,5,1,0,1,1.0
0.014621897,49,0,0.431399317,5859.0,14,1,3,1,0.0
0.862018398,30,1,0.462336014,4725.0,6,0,2,1,0.0
1.279819471,61,4,921.0,,11,3,0,1,0.0
1.078039342,51,2,0.707342842,3785.0,8,0,1,1,2.0
1.010221087,40,5,1.401561145,2305.0,8,0,2,0,0.0
0.237961278,64,1,1063.0,,13,0,1,0,0.0
0.600626321,32,1,0.507436787,4033.0,13,0,0,0,0.0
0.21660572,49,1,0.38160115,16000.0,11,0,3,0,3.0
1.390303453,39,2,0.345786747,3666.0,15,1,0,0,0.0
0.170144809,39,0,0.740076448,3400.0,11,0,2,0,1.0
0.240255532,58,0,0.119129242,5833.0,11,0,0,0,0.0
0.839403848,47,0,0.851760852,2441.0,15,0,1,0,3.0
0.536846315,30,0,0.38277144,7800.0,12,0,0,0,2.0
0.421496641,29,1,0.152944384,3667.0,15,1,0,0,0.0
0.9999999,40,1,0.080373269,6643.0,1,1,0,1,2.0
0.0,60,0,0.38207724,8000.0,8,0,1,0,0.0
0.761421792,35,0,0.326390335,4800.0,8,0,1,1,1.0
0.9999999,34,1,0.390881216,7500.0,5,0,1,0,1.0
1.009840943,57,1,0.31874853,4250.0,4,5,0,0,1.0
0.972055888,27,1,0.065611331,4800.0,8,0,0,0,0.0
0.9999999,31,0,0.250277675,2700.0,2,0,0,0,0.0
0.721447418,53,0,0.354822335,11819.0,10,0,2,0,0.0
0.131838309,40,1,0.325096415,7000.0,7,0,1,0,4.0
0.593625498,35,0,0.001154468,4330.0,14,3,0,0,0.0
0.601214259,47,0,0.476470088,11750.0,14,0,2,0,2.0
0.874054587,62,6,0.03234792,11128.0,15,2,0,6,1.0
0.567795124,38,2,0.140647262,4912.0,5,0,0,0,3.0
0.763447024,59,5,5733.0,,15,0,1,0,0.0
0.565689736,47,0,0.881367639,5790.0,12,0,2,0,2.0
0.34706665,46,0,0.25394921,5000.0,8,0,0,0,0.0
0.537417139,38,1,2748.0,,5,3,1,3,0.0
0.120240237,43,0,0.477932212,4100.0,16,1,1,0,3.0
0.021005683,41,3,3844.0,,12,0,2,0,0.0
1.019993336,39,0,0.630441309,3330.0,9,0,0,0,2.0
0.9999999,27,1,683.0,,4,2,0,0,1.0
0.9999999,49,0,0.017394391,2816.0,2,0,0,0,2.0
0.092877968,43,1,0.244604317,2640.0,8,1,0,0,0.0
0.822326485,45,0,2994.0,,10,0,1,1,0.0
0.045216856,54,0,278.0,0.0,2,0,0,0,0.0
0.132437351,89,0,0.083511777,2801.0,4,1,0,0,0.0
0.9999999,48,0,0.016731279,4900.0,0,0,0,0,1.0
0.9999999,55,0,52.0,,3,2,0,0,0.0
0.013727154,71,4,0.001879935,7978.0,18,2,0,0,0.0
0.252643722,52,0,1374.0,,10,0,1,0,0.0
0.993820429,34,0,0.693608152,4317.0,7,0,2,0,2.0
0.891015569,25,1,1.621285418,1446.0,6,0,1,0,0.0
0.234988352,48,0,0.103203612,4650.0,10,0,0,0,1.0
1.1745503,34,2,0.190904548,2000.0,3,1,0,0,0.0
0.852603511,62,2,0.220524369,6216.0,9,0,0,1,2.0
0.748854301,42,1,0.282472613,3833.0,8,0,0,0,1.0
2.023255814,43,0,237.0,,2,6,0,0,0.0
0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0
0.244548189,48,0,0.687894298,8400.0,12,0,3,0,2.0
0.0,25,1,0.166986564,2083.0,5,0,0,0,0.0
0.91263762,52,0,0.981585982,3366.0,12,0,1,0,0.0
0.822736752,61,1,1.965395894,1704.0,9,0,1,0,1.0
0.211574416,48,1,1.687516022,3900.0,15,0,4,1,3.0
0.83516989,39,1,0.69008972,14600.0,11,0,4,0,1.0
0.004880588,59,1,0.262496796,3900.0,10,0,2,0,0.0
0.232226657,59,6,6.094452774,2000.0,16,2,1,2,1.0
0.388914682,55,1,0.563907871,3950.0,7,0,1,0,0.0
0.533716932,26,1,0.197786505,2800.0,5,0,0,0,0.0
0.9999999,58,0,0.031521739,2759.0,0,0,0,0,0.0
0.024654996,51,3,5200.0,0.0,22,0,2,0,0.0
0.825587206,45,4,0.089334549,2193.0,6,1,0,0,2.0
0.899431484,61,0,0.067617165,7083.0,8,0,1,0,0.0
0.9999999,23,98,0.006922012,2166.0,0,98,0,98,0.0
0.98960104,34,1,0.19130145,6000.0,5,0,0,1,3.0
0.32733668,43,0,0.521534176,14000.0,10,0,2,0,3.0
0.9999999,38,2,0.484141451,2742.0,3,1,1,0,3.0
0.642679365,52,1,0.45853429,8500.0,23,0,2,0,1.0
0.0,67,0,4623.0,,9,0,3,0,0.0
0.950735765,41,1,2872.0,,10,0,1,0,0.0
0.776474866,44,0,0.287359023,4255.0,6,0,0,0,0.0
0.9999999,51,0,0.293369219,4086.0,7,2,0,0,0.0
0.9999999,46,1,0.753123438,2000.0,4,1,2,0,2.0
1.20829476,45,1,0.153419843,7397.0,8,4,0,6,1.0
0.158116285,53,1,0.608894391,10500.0,18,1,4,0,2.0
0.9999999,36,0,0.0,4000.0,0,1,0,0,0.0
0.332547324,42,3,0.304649742,18000.0,10,0,2,0,2.0
0.199960008,41,0,0.74921451,3500.0,5,0,2,0,0.0
0.01955643,52,0,4130.0,,23,0,2,0,0.0
0.054184471,87,0,0.0109978,5000.0,7,0,0,0,1.0
0.544293656,64,1,0.546892039,1833.0,11,0,0,0,0.0
0.9999999,28,0,0.0,900.0,0,0,0,0,3.0
0.328029965,52,1,17.52481777,2880.0,14,0,1,0,0.0
0.805991441,37,0,1090.0,,8,0,1,0,0.0
0.184198001,35,1,977.0,0.0,4,0,1,0,2.0
0.862906603,42,2,0.69143078,10350.0,13,3,2,2,2.0
0.619802873,56,3,0.906182303,6000.0,16,0,3,0,1.0
0.9999999,33,1,0.10756148,4350.0,1,0,0,0,2.0
0.96850178,46,3,0.04287084,7300.0,8,1,0,1,1.0
0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0
0.99880024,42,1,1.108656284,2760.0,7,0,3,1,3.0
0.957591081,39,3,1808.0,,8,1,1,0,0.0
0.9999999,61,0,0.07918733,6250.0,3,0,0,0,1.0
1.007420662,38,1,1.781954887,664.0,8,3,0,0,2.0
0.9999999,60,0,0.064069708,1950.0,1,2,0,0,0.0
0.880440256,52,0,0.811495894,2800.0,10,0,0,0,0.0
0.976007997,52,0,0.309815215,4166.0,4,0,0,0,0.0
1.314581791,54,0,0.018006065,5275.0,3,0,0,0,0.0
0.740518962,66,0,0.001195522,9200.0,1,0,0,1,0.0
0.516998211,46,0,0.041906475,5559.0,5,0,0,2,3.0
